#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 4945, 3, KL2YI,     5.10, 5,   coast,  -10.35,  81787.00, 1770.47,  168.08,   13.05,   13.05, 19.5, 4.15, 4.15, 4.11, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.11, 5,   coast,  -10.35,  81797.00, 1769.48,  167.09,   12.94,   12.94, 19.5, 4.15, 4.15, 4.11, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.12, 5,   coast,  -10.35,  81805.00, 1768.69,  166.30,   12.84,   12.84, 19.5, 4.15, 4.15, 4.11, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.13, 5,   coast,  -10.35,  81777.00, 1771.46,  169.08,   12.74,   12.74, 19.5, 4.15, 4.15, 4.11, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.14, 5,   coast,  -10.35,  81803.00, 1768.89,  166.50,   12.63,   12.63, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.14, 5,   coast,  -10.35,  81803.00, 1768.89,  166.50,   12.63,   12.63, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.15, 5,   coast,  -10.35,  81767.00, 1772.45,  170.07,   12.53,   12.53, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.16, 5,   coast,  -10.35,  81781.00, 1771.07,  168.68,   12.42,   12.42, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.17, 5,   coast,  -10.35,  81767.00, 1772.45,  170.07,   12.32,   12.32, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.18, 5,   coast,  -10.35,  81762.00, 1772.95,  170.56,   12.22,   12.22, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.19, 5,   coast,  -10.35,  81795.00, 1769.68,  167.29,   12.11,   12.11, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.20, 5,   coast,  -10.35,  81763.00, 1772.85,  170.46,   12.01,   12.01, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.21, 5,   coast,  -10.35,  81777.00, 1771.46,  169.08,   11.91,   11.91, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.22, 5,   coast,  -10.35,  81768.00, 1772.35,  169.97,   11.80,   11.80, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.23, 5,   coast,  -10.35,  81772.00, 1771.96,  169.57,   11.70,   11.70, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.24, 5,   coast,  -10.35,  81780.00, 1771.17,  168.78,   11.60,   11.60, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.25, 5,   coast,  -10.35,  81759.00, 1773.25,  170.86,   11.49,   11.49, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.26, 5,   coast,  -10.35,  81777.00, 1771.46,  169.08,   11.39,   11.39, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.27, 5,   coast,  -10.35,  81772.00, 1771.96,  169.57,   11.29,   11.29, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.28, 5,   coast,  -10.35,  81761.00, 1773.05,  170.66,   11.18,   11.18, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.29, 5,   coast,  -10.35,  81781.00, 1771.07,  168.68,   11.08,   11.08, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.30, 5,   coast,  -10.35,  81775.00, 1771.66,  169.27,   10.98,   10.98, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.31, 5,   coast,  -10.35,  81767.00, 1772.45,  170.07,   10.87,   10.87, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.32, 5,   coast,  -10.35,  81765.00, 1772.65,  170.26,   10.77,   10.77, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.33, 5,   coast,  -10.35,  81778.00, 1771.36,  168.98,   10.67,   10.67, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.34, 5,   coast,  -10.35,  81758.00, 1773.35,  170.96,   10.56,   10.56, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.35, 5,   coast,  -10.35,  81759.00, 1773.25,  170.86,   10.46,   10.46, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.36, 5,   coast,   -9.81,  81764.00, 1772.75,  170.36,   10.36,   10.36, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.37, 5,   coast,  -10.35,  81763.00, 1772.85,  170.46,   10.25,   10.25, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.38, 5,   coast,  -10.35,  81754.00, 1773.74,  171.35,   10.15,   10.15, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.39, 5,   coast,  -10.35,  81763.00, 1772.85,  170.46,   10.05,   10.05, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.40, 5,   coast,  -10.35,  81738.00, 1775.33,  172.94,    9.95,    9.95, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.41, 5,   coast,  -10.35,  81772.00, 1771.96,  169.57,    9.84,    9.84, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.42, 5,   coast,  -10.35,  81794.00, 1769.78,  167.39,    9.74,    9.74, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.43, 5,   coast,  -10.35,  81762.00, 1772.95,  170.56,    9.64,    9.64, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.44, 5,   coast,  -10.35,  81756.00, 1773.54,  171.15,    9.53,    9.53, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.45, 5,   coast,  -10.35,  81753.00, 1773.84,  171.45,    9.43,    9.43, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.46, 5,   coast,  -10.35,  81773.00, 1771.86,  169.47,    9.32,    9.32, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.46, 5,   coast,  -10.35,  81773.00, 1771.86,  169.47,    9.32,    9.32, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.47, 5,   coast,  -10.35,  81741.00, 1775.03,  172.64,    9.22,    9.22, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.48, 5,   coast,  -10.35,  81764.00, 1772.75,  170.36,    9.12,    9.12, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.49, 5,   coast,  -10.35,  81743.00, 1774.83,  172.44,    9.01,    9.01, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.50, 5,   coast,  -10.35,  81748.00, 1774.34,  171.95,    8.91,    8.91, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.51, 5,   coast,  -10.35,  81729.00, 1776.22,  173.83,    8.81,    8.81, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.52, 5,   coast,  -10.35,  81766.00, 1772.55,  170.16,    8.70,    8.70, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.53, 5,   coast,  -10.35,  81766.00, 1772.55,  170.16,    8.60,    8.60, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.54, 5,   coast,  -10.35,  81752.00, 1773.94,  171.55,    8.50,    8.50, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.55, 5,   coast,  -10.35,  81742.00, 1774.93,  172.54,    8.39,    8.39, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.56, 5,   coast,  -10.35,  81758.00, 1773.35,  170.96,    8.29,    8.29, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.57, 5,   coast,  -10.35,  81757.00, 1773.44,  171.06,    8.19,    8.19, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.58, 5,   coast,  -10.35,  81736.00, 1775.52,  173.14,    8.08,    8.08, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.59, 5,   coast,  -10.35,  81756.00, 1773.54,  171.15,    7.98,    7.98, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
6, 4945, 3, KL2YI,     5.60, 5,   coast,  -10.35,  81731.00, 1776.02,  173.63,    7.88,    7.88, 19.5, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857550,-104.6386358,  1768.0, 2019,  6,  2,  3, 47, 24,       17,      101, 276,  80,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 32,  0, 31,  0,  0,  0,  0, 18, 25,  0,  0,  0, 28, 22,  0,  0, 21,  0,  0, 31,  0, 27,  0,  0, 24
